COMP_K,COMP_R,COMP_RHKMFWY,COMP_RHKM,MAXSW20_COMP_RHKMFWY,MAXSW20_COMP_RHKM,AVG_DNA_IDX,AVG_RNA_IDX,AVG_DRNA_IDX,MAXSW15_AVG_RNA_IDX,Class
0.30721,0.12672,?,0.31059000000000003,0.5,?,0.37925,?,0.3773,?,No
0.15267999999999998,0.23931999999999998,0.55594,0.39965,?,0.4,0.45746000000000003,0.42313999999999996,0.44301,?,No
?,0.13305999999999998,0.40094,?,0.5,0.46667,?,0.32665,0.34785,0.34103,No
0.20925,0.12947,0.35038,0.24063,0.5,?,0.36919,0.33228,0.35333000000000003,0.31795,No
0.27436,0.22358000000000003,0.63229,0.36308,?,0.46667,?,0.41618999999999995,0.47168000000000004,0.37564000000000003,No
0.03595,0.3559,0.42371000000000003,?,0.28570999999999996,?,0.4512,0.42707,0.44138999999999995,0.33205,Yes
0.06477999999999999,0.34736999999999996,0.37956999999999996,0.29101,?,0.33333,0.44163,?,0.41712,0.35128000000000004,No
0.0145,?,0.25306999999999996,0.20965999999999999,0.5,0.46667,?,0.28189000000000003,0.29416,0.42756000000000005,No
0.13166,0.28965,0.45796000000000003,0.36530999999999997,0.5,0.4,0.43131,0.38500999999999996,0.41133000000000003,0.39359,No
0.27013000000000004,0.25155,0.4996,0.40417,?,0.6,0.42975,0.32225,?,0.49487,No
0.19877999999999998,0.12299000000000002,0.52,0.22498,0.28570999999999996,0.13333,?,?,0.41476999999999997,0.24808000000000002,No
0.19555999999999998,?,0.39937,0.30793000000000004,?,?,0.39418000000000003,0.36111,0.38014000000000003,0.39871999999999996,No
0.10643,0.16464,0.25165,0.18634,0.35714,?,?,0.28626999999999997,0.34876999999999997,0.39103000000000004,No
?,0.11947999999999999,0.38816999999999996,0.24744000000000002,0.5,0.26666999999999996,0.39654,0.36905,0.38505,?,No
0.07835,0.15813,?,0.18505,0.57143,0.33333,?,0.36272,0.44343999999999995,0.41603,No
?,0.13897,0.55791,0.33235,0.5,?,0.50803,?,?,0.34038,No
0.17582,?,0.53605,0.27216999999999997,0.57143,0.46667,0.50161,?,0.4374,?,No
0.27291,0.39732,0.6117,?,0.78571,0.73333,0.65373,0.5495800000000001,0.60795,0.72244,Yes
0.08761000000000001,?,0.36914,0.18037,?,0.26666999999999996,0.45716999999999997,0.28210999999999997,0.37851999999999997,0.23654,No
0.3529,?,0.5521199999999999,0.37556,0.5,0.4,0.45035,0.37137,0.41551000000000005,0.33462,No
0.31013,0.13234,0.49309,0.34356,0.42857,0.33333,0.4246,?,0.38437,0.33141,No
0.23514000000000002,0.14132999999999998,0.371,0.23917,0.35714,0.33333,0.37603000000000003,?,0.34681999999999996,0.31282,No
0.14778,0.21945,0.35147,0.29608,0.42857,0.33333,?,?,0.38216,0.36923,No
0.18383,0.20811999999999997,?,0.32841,?,0.46667,?,?,0.48026,?,No
0.18433,0.16293,0.40548,0.32154,?,0.6,0.43971000000000005,0.34141,?,?,No
0.32866,0.19814,?,0.36885,0.64286,?,?,0.39698,0.45021000000000005,0.61795,Yes
0.24295999999999998,0.08199999999999999,?,0.2415,0.35714,0.2,0.47931,?,?,0.21923,No
0.34694,0.07527,?,0.268,0.57143,0.46667,?,?,?,0.36282,No
0.14512,0.25655,0.5322,0.3308,?,0.33333,0.48486,0.42418,0.45847,0.25897,No
0.16484000000000001,?,0.43359,0.23586,0.57143,?,0.48894,0.41733000000000003,0.45757,?,No
?,0.1303,0.3251,0.2648,0.78571,?,0.45301,0.32849,0.3974,0.58654,No
0.24513000000000001,0.32500999999999997,0.67597,0.49078,0.57143,0.46667,0.57377,0.5008699999999999,0.54203,0.44808000000000003,No
0.3061,0.15152000000000002,0.50261,0.36721,?,0.4,0.41571,0.33139,?,0.27564,No
0.13935,0.26729,0.4076,0.31849,?,0.33333,?,0.3684,?,?,No
0.42418,0.06999,?,0.40354,0.5,0.4,0.5061100000000001,0.42248,?,0.29103,No
0.20104,?,0.41141000000000005,0.27848,0.42857,0.33333,?,0.34528000000000003,?,0.32308000000000003,No
?,0.04881,0.62859,0.36036999999999997,0.64286,?,0.5436300000000001,0.39726,0.4783,0.31538,No
?,0.1811,0.4903,0.35553,0.71429,?,?,?,0.43253,?,No
0.17597000000000002,0.13351,?,?,0.57143,0.46667,0.41595,0.31118,?,0.46153999999999995,No
0.04841,0.3355,0.33708,0.25353000000000003,?,0.33333,0.34746,0.31190999999999997,?,?,No
0.13632,0.15094000000000002,?,0.22814,0.57143,?,0.51736,0.35802,0.44603999999999994,0.30191999999999997,No
0.27557,?,?,0.27476,0.57143,0.33333,0.45679,0.34113000000000004,?,0.30641,No
0.21486999999999998,0.10878,0.35431999999999997,0.26366,?,?,?,0.31083,0.33155999999999997,?,No
0.19877999999999998,0.18449000000000002,0.38286,0.29933000000000004,0.35714,0.26666999999999996,0.37367,0.31640999999999997,0.34854,?,No
0.26891,?,0.5089,0.3299,0.64286,0.46667,0.46681999999999996,0.40533,0.44001,?,No
0.27194,0.15342,0.46847,0.29554,0.64286,0.4,0.44085,0.34603,0.39876,?,No
0.28343,0.21584,0.6098100000000001,0.37606999999999996,0.71429,0.46667,0.54455,0.42826000000000003,0.49294,0.35191999999999996,No
0.19647,?,0.53993,0.35379,0.85714,0.53333,0.44477,0.34221999999999997,0.39916999999999997,0.50256,No
0.28324,0.16921,0.45538999999999996,?,0.5,?,0.45271000000000006,0.37637,0.41908999999999996,0.36538000000000004,No
0.27133,0.28998,0.64313,0.4719,0.57143,0.46667,0.63485,0.54065,0.5935600000000001,0.49615,No
0.15983,0.2543,0.48571000000000003,0.32043,?,?,0.47563999999999995,0.38348000000000004,0.43486,0.31795,No
0.08918999999999999,0.29431999999999997,?,0.30565,?,0.33333,0.50594,0.41715,0.46678000000000003,0.40128,No
0.31222,?,0.5744100000000001,0.31226,0.71429,0.4,?,?,0.50985,0.38974000000000003,No
0.30212,0.16616,0.54361,0.36284,?,?,0.46191000000000004,0.39537,0.43278,0.38013,No
0.19213,0.16783,0.40189,0.26576,0.5,0.33333,0.41967,?,0.38133,0.30256,No
?,?,0.49671000000000004,0.33299,0.42857,0.4,0.44961,0.38909,0.42318999999999996,0.35513,No
?,0.22571999999999998,?,0.37283,0.5,?,0.43467,?,?,?,No
0.07667,?,?,?,0.5,0.33333,0.36311,0.32687,0.34754,0.33013000000000003,No
0.21616,0.24074,?,?,0.71429,0.66667,0.49568,?,0.45226000000000005,?,No
0.27034,0.14869000000000002,0.60747,?,0.5,?,0.51798,0.41835,0.4739,0.28205,No
?,0.15909,0.49205,0.35347,0.64286,?,0.45208000000000004,0.38421,0.42232,0.41731,No
0.39057,0.37825,0.78154,0.61353,0.71429,0.6,0.6743100000000001,?,0.6528,?,Yes
0.41003999999999996,0.052489999999999995,?,?,0.57143,0.4,0.5529999999999999,?,0.48344,?,No
0.4023,?,0.62449,0.5896399999999999,?,?,0.5721,0.56426,0.57004,0.45192,Yes
0.26504,?,?,0.44802,0.71429,0.66667,0.53468,?,0.50652,0.43205,Yes
?,0.18094000000000002,0.49692,0.24356999999999998,0.57143,0.26666999999999996,?,0.3821,0.45948999999999995,0.48333000000000004,No
0.13365,0.21263,0.36386999999999997,0.29891,0.42857,0.4,0.32493,0.3333,0.32961,?,No
0.26178,0.08835,0.54318,0.42603,0.64286,0.4,0.42036,?,0.39439,?,No
0.26113000000000003,?,0.34795,0.28378000000000003,0.5,?,0.32392,0.24613000000000002,0.28929,0.26345999999999997,No
?,?,?,?,0.5,0.33333,0.43493999999999994,0.38269000000000003,0.41226,0.29808,No
0.1662,0.27421999999999996,0.56898,0.39526999999999995,?,?,0.50797,0.4136,0.46626000000000006,?,No
0.08746,?,0.23749,?,0.42857,?,?,0.25499,0.31077,0.37821,No
0.28457,0.17608,0.67182,0.37994,?,0.33333,0.56291,0.41947,0.49896999999999997,?,No
0.26363000000000003,0.11863,?,0.37578,0.5,0.26666999999999996,0.43843999999999994,0.35918,?,0.29038,No
0.30296999999999996,0.11535999999999999,0.54601,0.38085,0.5,0.46667,0.40456,?,0.39324000000000003,?,No
0.11682000000000001,0.16572,0.34909,0.24303000000000002,0.71429,0.53333,0.42398,0.32466,0.37979,0.40641,Yes
0.08591,?,0.40668000000000004,?,?,0.4,0.41229,0.34955,?,0.40962,Yes
?,0.24906999999999999,0.5313899999999999,0.42681,0.57143,0.46667,?,0.40626999999999996,?,0.3,No
0.08893,0.20634,?,0.21861999999999998,?,0.26666999999999996,0.30962,0.24161999999999997,0.27942,0.34936,No
?,0.21818,0.40968999999999994,0.30127,0.35714,0.33333,0.52318,0.42203999999999997,?,0.27051,No
?,0.16172999999999998,0.5340199999999999,0.3326,0.42857,?,0.47876,0.3785,0.43428999999999995,0.29808,No
?,0.08835,0.52676,0.40823000000000004,?,0.33333,?,0.36354000000000003,0.39893,0.28781999999999996,No
0.20756999999999998,0.17467,?,0.2754,0.42857,0.33333,?,0.3348,0.40262,0.29551,No
0.23761,0.16335,0.44321000000000005,0.32256,0.78571,0.53333,0.45174,0.36178,0.41189,0.5141,No
0.16777,?,?,0.25029,?,0.26666999999999996,0.47222,0.41723999999999994,0.44838999999999996,0.25640999999999997,No
?,?,?,0.37592,?,0.53333,?,0.41899,0.41826,0.38526,No
?,0.09823,0.38792,0.29234,?,?,0.37925,0.32603000000000004,0.35598,0.31218,No
0.11913,?,0.42613,0.23651,0.57143,0.46667,0.5005,0.37176,0.44309,0.42244,No
0.32302,0.15374000000000002,0.57143,0.41085,0.57143,0.33333,0.58394,0.48888000000000004,0.5421199999999999,0.41731,No
0.01842,?,0.2819,0.11126,0.42857,0.4,0.35932,0.2553,0.31282,0.37244,No
0.35841,?,?,0.34889000000000003,0.64286,0.4,0.46865,?,0.41302,?,No
0.31215,?,0.52083,0.44533999999999996,0.5,0.53333,0.44435,0.38947,0.4205,0.45192,No
0.24138,?,0.54995,0.35577,0.64286,?,0.5048699999999999,0.40114,0.45888999999999996,0.55577,No
0.33649,?,0.55287,0.43459,?,0.53333,0.45248999999999995,0.35996,?,0.47885,No
?,0.10815,0.60631,0.36341999999999997,0.42857,?,0.5575,0.44533,0.50781,?,No
0.26072,?,?,?,0.64286,0.4,0.46581000000000006,0.3793,0.42758,0.39231,No
0.28424,?,0.46937,0.40008,0.5,0.4,0.39266,0.37522,0.38575,?,No
?,0.24966,0.45645,0.25343000000000004,0.5,?,?,?,?,0.41731,No
0.09555,?,?,?,0.57143,?,0.36524,0.31049,?,0.49678999999999995,No
0.18357,0.21684,0.47852,0.32705,0.57143,0.46667,0.45161,0.38265,0.42135,?,No
0.16007000000000002,0.18708,0.50412,?,0.71429,?,0.5061100000000001,0.38006,0.44995,0.45705,No
?,0.17986,?,?,0.42857,0.33333,0.36625,0.30414,0.33889,0.4391,No
0.11689000000000001,0.21040999999999999,?,0.29325,0.5,0.33333,0.44036000000000003,0.35639,0.40321999999999997,0.3859,No
0.24916999999999997,0.23125,0.6441899999999999,?,?,0.4,?,?,0.49077,?,No
0.03741,0.32405,0.28999,?,0.28570999999999996,0.26666999999999996,0.36069,0.35846999999999996,0.36064,0.38461999999999996,No
0.32282,?,0.5331,0.40026999999999996,0.57143,?,0.4962,0.3814,0.44514,0.35064,No
0.16321,?,0.50558,0.3082,0.64286,0.6,0.51366,0.39161,0.45933999999999997,0.47308,No
0.13195,?,0.45411,?,0.64286,0.6,0.47653,?,?,0.43526000000000004,No
0.27124000000000004,0.13426,0.48846999999999996,?,0.57143,0.4,0.46274,0.34010999999999997,?,0.39103000000000004,No
?,0.18767999999999999,0.43585,0.32821,?,0.4,0.43700000000000006,?,?,0.50192,No
?,?,?,0.24031,?,0.33333,?,0.25816,0.33829000000000004,0.19935999999999998,No
0.27903,0.19183,?,0.38368,?,0.46667,0.48034,0.36667,0.42976000000000003,?,No
0.10285,0.05455,0.33873000000000003,0.21334,?,?,0.30956,0.26091,?,0.19935999999999998,No
0.25829,0.13318,?,0.39450999999999997,?,0.33333,0.47673999999999994,0.41058999999999996,0.44783,0.33397,No
0.10215,0.24226999999999999,0.42552,0.26506,0.5,0.4,0.45178999999999997,0.36341999999999997,?,0.33141,No
?,0.25090999999999997,?,0.34047,0.42857,0.33333,0.53055,0.42904,?,0.37564000000000003,No
0.22232,0.2201,0.54707,0.37661,0.57143,0.33333,?,0.43513999999999997,0.46083,0.36154000000000003,No
0.0929,?,0.42763,0.30112,0.42857,0.4,0.45463000000000003,0.4081,0.43461000000000005,0.38461999999999996,No
?,0.2987,0.52356,0.42002,0.64286,?,0.42545,0.35388000000000003,?,?,No
0.07751,?,0.4055,?,0.42857,0.26666999999999996,0.40898,0.33612,0.37683,0.29295,No
0.08857999999999999,?,0.44383999999999996,0.25891,?,0.46667,0.48716000000000004,0.37282,0.43628999999999996,0.4891,No
?,0.10947,0.57421,0.36433000000000004,0.57143,0.26666999999999996,0.49066000000000004,0.41763,0.45863999999999994,0.31795,No
0.16897,0.18708,?,?,0.64286,0.6,?,?,0.36791,0.47691999999999996,No
0.24355,0.21349,0.50497,0.35269,0.42857,0.46667,0.48357,0.42768999999999996,0.45936000000000005,?,No
?,0.18387,0.28792,0.1969,0.64286,?,0.33346,0.28694000000000003,0.31312,0.41281999999999996,No
0.19128,0.38465,0.5572,?,0.57143,0.46667,?,0.40289,0.46901000000000004,0.44743999999999995,No
0.28255,0.16783,0.5110600000000001,0.32494,0.5,0.46667,?,0.35069,?,0.26923,No
0.24527,0.15738,0.47318000000000005,?,?,?,0.42621000000000003,0.35636999999999996,0.39548,0.29679,No
0.18089,?,0.41906000000000004,0.27816,0.57143,?,?,0.34799,0.38404,0.32885,No
0.07106,0.28335,0.34953,0.31149,0.35714,0.4,0.38192,?,0.3753,?,No
0.15517,0.2667,0.5095,?,0.57143,0.46667,0.48446000000000006,0.43568999999999997,?,?,No
0.30376,0.10964000000000002,0.43551000000000006,?,0.57143,0.4,0.43661000000000005,0.33161,0.38986,0.29167,No
?,0.08492999999999999,?,0.21116999999999997,0.57143,0.33333,0.5596,0.32391,0.45356,0.32564,No
?,0.17728,0.45519,0.34049,0.71429,0.4,0.44183999999999996,0.31342,0.38442,0.45513000000000003,No
0.20731999999999998,?,?,0.31529,0.42857,0.4,?,0.37579,?,0.40833,No
0.12865,?,0.4295,?,0.42857,0.33333,0.43393000000000004,0.35722,0.40009,0.4109,No
0.12955999999999998,0.1336,0.52854,0.23448000000000002,0.57143,?,0.51458,?,?,0.30641,No
0.01669,0.46465,0.38066,0.29584,0.57143,?,0.46236000000000005,0.42026,0.44438999999999995,0.61795,Yes
?,0.24281999999999998,0.50452,?,0.42857,?,?,0.30065,?,0.35577,No
0.14523,0.35943,0.51173,0.34541,0.64286,0.53333,0.5897899999999999,0.45166999999999996,?,0.5897399999999999,No
0.12244000000000001,0.42423999999999995,?,0.38553000000000004,0.5,0.53333,0.37654,0.40148,0.38892,0.5128199999999999,No
?,0.28911,?,0.29584,0.64286,0.46667,0.4307,0.38838,?,0.49103,No
0.16188,?,0.4892,0.27573000000000003,?,?,0.5814699999999999,0.46913999999999995,0.53177,0.36538000000000004,No
0.3097,?,?,?,0.78571,0.46667,?,0.39566999999999997,?,0.45769,No
0.1733,0.10722999999999999,0.37114,0.25167,?,0.26666999999999996,?,0.30604000000000003,0.35235,0.24744000000000002,No
0.11553,0.07148,0.31135999999999997,0.15444000000000002,0.42857,?,0.42913,0.32249,0.38161999999999996,0.30256,No
0.12765,0.29098,0.44051999999999997,0.3447,0.42857,0.46667,0.48502,?,0.45666,?,No
0.39348,?,0.47773000000000004,?,0.5,?,0.46831999999999996,?,?,?,Yes
0.22645,0.15089,0.37155,?,0.35714,?,?,0.3378,?,?,No
0.23444,0.1769,0.55771,0.34248,0.78571,0.53333,?,0.37661999999999995,0.44243999999999994,?,No
0.22993000000000002,0.1552,0.57585,?,0.64286,0.4,0.5563600000000001,0.44133999999999995,?,?,No
0.13637,0.2088,?,0.2855,0.57143,0.46667,0.45196000000000003,?,0.41015,0.41538,No
0.18392999999999998,0.13904,?,0.2517,0.71429,0.53333,?,0.37595,0.4309,0.45256,No
?,0.04821,?,0.2554,0.64286,0.46667,0.5022800000000001,0.37801,?,0.30577,No
0.13207,0.32685,0.43882,?,0.5,0.4,?,0.41258999999999996,0.44306999999999996,0.37885,No
0.23146,0.21481999999999998,0.44578999999999996,0.29984,0.5,?,0.49887,0.37303000000000003,?,0.34038,No
0.29249,0.20683,0.49382,0.37689,0.5,?,0.45345,0.38061999999999996,0.42141999999999996,0.38526,Yes
0.22232,0.24761,0.51639,0.35523000000000005,?,0.6,0.49091999999999997,?,?,0.6519199999999999,No
0.36701,0.15925,0.49146999999999996,0.35899000000000003,0.57143,0.53333,0.39203000000000005,0.28948,?,0.44936000000000004,No
0.32915,?,0.52356,?,0.5,0.46667,?,0.35274,0.40885,0.50513,No
0.06498999999999999,0.32168,0.39604,0.31648000000000004,?,0.33333,0.51263,0.49983,0.50815,?,No
0.12108,0.27243,0.41926,0.33929000000000004,0.5,?,0.41495,0.37939,0.39983,?,No
0.24074,0.20964000000000002,?,0.34778000000000003,0.64286,0.6,?,0.30988000000000004,0.36514,?,No
0.25995,?,0.57302,?,0.64286,0.46667,0.53896,0.43778999999999996,0.49423999999999996,0.38526,Yes
0.1505,0.34538,0.45221000000000006,0.37789,0.64286,0.53333,?,?,0.41907,0.51923,No
0.48012,0.25137,0.6927399999999999,?,0.64286,0.6,0.5967100000000001,0.5198699999999999,0.56324,0.37885,No
0.26703000000000005,0.29625999999999997,0.56353,0.4304,0.57143,0.53333,0.51993,0.42473,0.47788,?,No
0.35062,0.22726999999999997,?,0.44464,1.0,0.86667,?,0.36364,?,0.50705,No
0.1438,0.20761,0.39891,0.33993,?,0.46667,0.39141,0.38031,0.38738,0.31987,No
0.06376,?,0.43073,0.11837,0.35714,0.06667000000000001,0.4494,0.2693,0.36843000000000004,?,No
?,0.19705,0.50097,0.25845999999999997,0.57143,0.4,0.5878899999999999,0.44769,0.52549,0.38526,No
?,?,0.7129300000000001,?,0.64286,0.53333,0.49436,0.40258,0.4538,0.29679,No
?,0.33111,0.44982,0.34271999999999997,0.42857,?,0.4639,0.41098999999999997,0.44098999999999994,0.38461999999999996,No
0.19154000000000002,?,?,?,?,0.46667,0.43878999999999996,?,?,0.39359,Yes
?,0.28236999999999995,0.50258,0.35025,0.5,0.46667,0.46535,?,0.44173,?,No
0.21456,0.15488,0.5073,?,0.42857,?,0.49941,?,0.44716000000000006,0.30641,No
0.38154,?,0.61733,0.5799300000000001,0.5,0.4,0.4482,0.41558,0.43451000000000006,0.27885,No
0.18818,0.22801,0.52223,0.33228,0.57143,0.53333,?,0.39453,0.45838999999999996,?,No
?,0.13939000000000001,0.41043,?,0.64286,0.4,0.429,?,0.38382,0.42372,No
0.16688,0.25814000000000004,?,?,?,0.26666999999999996,0.55915,0.4742,0.52188,?,No
0.18083,0.20979,?,?,0.64286,?,?,0.39597,?,0.31987,No
0.15279,?,0.2935,?,0.42857,0.4,0.3659,0.25928,?,0.38333,No
0.17198,0.27666,0.4605,?,?,0.6,?,0.36633000000000004,0.42156000000000005,?,Yes
0.23726999999999998,?,0.6419699999999999,0.35786,0.78571,0.46667,0.56765,0.45258000000000004,?,?,No
0.22018000000000001,0.14611,0.56552,0.34293,0.64286,0.46667,0.50774,0.38282,?,?,No
0.19496,?,0.50813,?,0.64286,?,0.5473100000000001,?,0.49516000000000004,0.41986999999999997,No
0.18475,0.27625,?,0.38248000000000004,0.57143,?,0.40636,0.32054,?,?,No
0.18774000000000002,?,0.46667,?,0.57143,0.4,0.44432,0.37435999999999997,?,?,No
0.05451,0.11241,?,0.28094,0.64286,0.4,0.54707,?,0.51439,0.42051000000000005,No
0.54069,0.19515,?,0.60168,0.57143,0.46667,0.61382,0.5222,0.57365,0.425,Yes
?,0.10411,0.41558,0.27371999999999996,?,?,0.48613,0.38568,0.4416,0.40064,No
0.59286,0.29346,?,0.6815,0.57143,0.53333,0.77712,0.62831,0.7113,0.43526000000000004,Yes
0.2098,0.20399,0.61107,0.34796,0.64286,0.4,0.51402,0.39721999999999996,?,0.40962,No
0.14552,0.2301,0.54986,0.34486,?,0.46667,0.45687,0.39353,0.42918999999999996,0.55192,No
0.15917,0.16667,0.3928,0.29394000000000003,0.42857,?,0.36711,0.31899,?,0.29231,No
?,?,0.8354299999999999,0.75488,0.57143,0.46667,0.6443800000000001,0.60798,0.62948,?,Yes
?,0.15624000000000002,0.48700000000000004,0.29425999999999997,0.57143,0.4,0.45503000000000005,?,0.41689,0.3891,No
0.27363000000000004,0.20317000000000002,0.50695,0.41883000000000004,0.5,?,?,0.39497,0.42475,0.33141,Yes
0.12555,0.34956,0.50917,0.34237,0.5,?,0.50749,0.43305,0.47488,0.42628,No
0.22466,0.19693,0.50993,0.35473000000000005,0.78571,0.53333,?,?,0.46412,0.51667,No
0.33498,0.21945,?,0.45821000000000006,?,0.8,0.4711,0.35172,?,0.54038,No
0.53064,0.44928999999999997,0.6735800000000001,0.65878,0.5,0.53333,0.68455,?,?,0.49743999999999994,No
0.2753,0.17886,?,0.42183000000000004,?,0.46667,0.44342,0.35078000000000004,0.40233,0.41473999999999994,No
0.18829,0.26979000000000003,0.49768,0.32789,0.57143,0.33333,0.49916000000000005,?,0.45476000000000005,?,No
0.30829,0.17608,0.54911,?,0.64286,0.4,0.49691,0.42665,0.46617,0.39744,No
0.21463000000000002,?,?,0.33368000000000003,0.57143,?,0.47736999999999996,?,0.41795,?,No
0.22421999999999997,0.14864000000000002,0.4498,?,?,0.53333,0.39184,?,0.35481,0.33782,No
0.10325999999999999,0.29621,0.4501,0.24708000000000002,?,?,0.5162,0.38092,?,?,No
0.27949,?,0.4638,0.2792,0.57143,0.4,0.48451000000000005,0.36935,0.43326000000000003,0.33462,No
0.31387,0.16831,0.52361,?,0.5,0.33333,0.44498999999999994,0.37041,0.41215,?,No
0.23986999999999997,0.22699,?,?,0.5,0.46667,0.46208999999999995,0.35678000000000004,?,?,No
?,0.23160999999999998,0.38349,0.26982,0.57143,0.46667,0.37178,0.35158,0.36355,?,No
0.07439,0.26300999999999997,?,0.26145,?,?,?,0.36687,0.40981999999999996,0.29423,No
?,0.19726,?,0.395,?,0.66667,0.53671,0.44866000000000006,?,0.46923000000000004,No
0.15338,?,?,0.21627,0.64286,0.46667,0.49412,0.35597,0.4324,0.38333,No
0.17468,0.19122,0.40344,0.2844,?,?,0.4168,?,0.39776,0.42244,No
0.23533,0.20967,?,0.34303,0.42857,0.4,0.4061,0.37524,0.3931,0.43013,No
0.25711999999999996,0.11364,?,0.31226,0.35714,0.4,0.46897,0.36594,?,0.34486999999999995,No
0.061439999999999995,0.2281,0.36914,0.24931,0.28570999999999996,?,0.28797,0.28762,0.28857,0.36218,No
0.18118,?,0.44088,0.34005,?,?,?,0.36561,0.40531,?,No
?,0.08592999999999999,0.27014,?,0.35714,0.2,0.26168,0.19345,?,0.24871999999999997,No
?,0.20651,0.47852,0.29316,0.42857,0.4,0.5596,0.42788000000000004,0.5009899999999999,?,No
?,0.1865,0.49371000000000004,0.32974000000000003,?,0.53333,0.46821999999999997,0.38106,0.4297,0.43973999999999996,No
0.12354000000000001,0.22483000000000003,?,?,0.5,0.33333,?,0.40843,0.4973,0.37372,No
?,0.31965,0.41443,0.3004,0.71429,0.53333,0.46968999999999994,0.37873,?,?,No
?,0.30057,0.6168600000000001,0.36996,0.64286,0.4,0.53258,0.43608,0.48996999999999996,0.37051,No
0.38729,0.11277000000000001,0.5787100000000001,?,0.64286,?,0.5249699999999999,0.40346,?,?,Yes
0.0719,?,0.37576,0.30049000000000003,0.5,0.46667,?,0.33703,?,0.44423,Yes
0.06507,?,?,0.35917,?,0.46667,?,0.4199,0.47061000000000003,0.47051000000000004,No
0.17631,?,0.68338,0.36721,0.71429,0.46667,?,0.44078,0.51385,0.46282,No
0.2717,?,0.4535,?,0.5,0.4,0.41358,0.39123,?,0.27692,No
0.06376,0.23671,0.27676999999999996,?,?,0.4,?,0.23546999999999998,?,0.3609,No
0.07642,?,0.42421000000000003,?,0.5,0.46667,?,0.37289,?,0.41603,No
?,0.2201,0.47958,0.2735,0.5,0.26666999999999996,0.44387,0.37196,0.41223999999999994,0.30449,No
?,0.14935,0.45241000000000003,0.32482,0.42857,0.4,0.48183000000000004,0.40119,0.44632,0.3391,No
0.28828000000000004,0.07927999999999999,0.57687,0.32294,?,0.33333,0.50583,0.38166,0.45053000000000004,?,No
0.16321,0.26136,?,0.37283,?,0.53333,0.48136999999999996,0.40713,0.44878,0.46218000000000004,No
0.38208000000000003,0.23116,0.61752,0.41663999999999995,0.57143,0.46667,?,0.44197,0.48967,?,No
0.07626000000000001,0.29799000000000003,0.42895,0.24281999999999998,0.57143,0.4,0.49828,?,0.46188,0.45064,No
0.15611,0.29545,0.4287,0.31226,?,0.4,0.47636999999999996,?,0.4412,?,No
0.13299,0.24896999999999997,?,0.30766,0.64286,0.53333,0.53201,0.41466000000000003,0.47989,0.48141000000000006,No
0.17555,0.10862000000000001,0.31161,0.28870999999999997,?,0.26666999999999996,0.35868,0.33576,0.34918000000000005,0.25449,No
0.24198000000000003,0.12390999999999999,0.49578999999999995,?,?,0.46667,0.4276,?,0.39042,0.34359,No
0.21861999999999998,0.19294,0.49448000000000003,?,?,?,0.45781000000000005,0.38406999999999997,0.42539,0.49615,No
0.031,0.37085999999999997,?,?,0.5,0.4,?,0.40965,0.43943000000000004,0.38461999999999996,No
0.13975,?,0.53392,0.37423,?,0.4,0.484,?,0.46226999999999996,?,No
0.14126,0.32271,0.33766,0.29335,0.42857,?,?,?,?,0.35449,No
